"65/320 Willis Street, Aro Valley, Wellington"
"1003/46 Nairn Street, Mount Cook, Wellington"
"66/320 Willis Street, Aro Valley, Wellington"
"1012/46 Nairn Street, Mount Cook, Wellington"
"30 Hawkestone Street, Thorndon, Wellington"
"67/320 Willis Street, Aro Valley, Wellington"
"1013/46 Nairn Street, Mount Cook, Wellington"
"68/320 Willis Street, Aro Valley, Wellington"
"1014/46 Nairn Street, Mount Cook, Wellington"
"5/313 The Terrace, Te Aro, Wellington"
"69/320 Willis Street, Aro Valley, Wellington"
"1015/46 Nairn Street, Mount Cook, Wellington"
"70/320 Willis Street, Aro Valley, Wellington"
"1017/46 Nairn Street, Mount Cook, Wellington"
"71/320 Willis Street, Aro Valley, Wellington"
"3/7 Eva Street, Te Aro, Wellington"
"114 Tasman Street, Mount Cook, Wellington"
"72/320 Willis Street, Aro Valley, Wellington"
"73/320 Willis Street, Aro Valley, Wellington"
"G9/107 Thorndon Quay, Pipitea, Wellington"
"13/19 Drummond Street, Mount Cook, Wellington"
"7H/242 Taranaki Street, Mount Cook, Wellington"
"3J/242 Taranaki Street, Mount Cook, Wellington"
"56 Nairn Street, Mount Cook, Wellington"
"G02/27 Brooklyn Road, Mount Cook, Wellington"
"G17/107 Thorndon Quay, Pipitea, Wellington"
"904/46 Nairn Street, Mount Cook, Wellington"
"325 Willis Street, Te Aro, Wellington"
"908/46 Nairn Street, Mount Cook, Wellington"
"911/46 Nairn Street, Mount Cook, Wellington"
"106/40 The Terrace, Wellington Central, Wellington"
"268 The Terrace, Te Aro, Wellington"
"108/40 The Terrace, Wellington Central, Wellington"
"65 Ohiro Road, Brooklyn, Wellington"
"21/19 Drummond Street, Mount Cook, Wellington"
"224 Taranaki Street, Te Aro, Wellington"
"155 Riddiford Street, Newtown, Wellington"
"409/107 Thorndon Quay, Pipitea, Wellington"
"35 Dixon Street, Te Aro, Wellington"
"311/107 Thorndon Quay, Pipitea, Wellington"
"59 Scarborough Terrace, Mount Victoria, Wellington"
"406/46 Nairn Street, Mount Cook, Wellington"
"407/46 Nairn Street, Mount Cook, Wellington"
"32 Queen Street, Mount Victoria, Wellington"
"7/1 Drummond Street, Mount Cook, Wellington"
"85 Ellice Street, Mount Victoria, Wellington"
"26/70 Hobson Street, Thorndon, Wellington"
"7 Manners Street, Te Aro, Wellington"
"27 Hobson Crescent, Thorndon, Wellington"
"144 Tinakori Road, Thorndon, Wellington"
"167 Riddiford Street, Newtown, Wellington"
"2 Park Street, Thorndon, Wellington"
"41 Rugby Street, Mount Cook, Wellington"
"270 The Terrace, Te Aro, Wellington"
"68 Kent Terrace, Mount Victoria, Wellington"
"340 The Terrace, Te Aro, Wellington"
"142 Adelaide Road, Mount Cook, Wellington"
"4 Kelburn Parade, Kelburn, Wellington"
"48 Rolleston Street, Mount Cook, Wellington"
"60 Wallace Street, Mount Cook, Wellington"
"264 Cuba Street, Te Aro, Wellington"
"2/35 Torrens Terrace, Mount Cook, Wellington"
"6/35 Torrens Terrace, Mount Cook, Wellington"
"8/35 Torrens Terrace, Mount Cook, Wellington"
"9/35 Torrens Terrace, Mount Cook, Wellington"
"135/54 Hopper Street, Mount Cook, Wellington"
"139/54 Hopper Street, Mount Cook, Wellington"
"143/54 Hopper Street, Mount Cook, Wellington"
"150/54 Hopper Street, Mount Cook, Wellington"
"153/54 Hopper Street, Mount Cook, Wellington"
"162/54 Hopper Street, Mount Cook, Wellington"
"173/54 Hopper Street, Mount Cook, Wellington"
"175/54 Hopper Street, Mount Cook, Wellington"
"178/54 Hopper Street, Mount Cook, Wellington"
"179/54 Hopper Street, Mount Cook, Wellington"
"181/54 Hopper Street, Mount Cook, Wellington"
"186/54 Hopper Street, Mount Cook, Wellington"
"189/54 Hopper Street, Mount Cook, Wellington"
"29 Riddiford Street, Newtown, Wellington"
"91/40 The Terrace, Wellington Central, Wellington"
"132/40 The Terrace, Wellington Central, Wellington"
"134/40 The Terrace, Wellington Central, Wellington"
"3 Garrett Street, Te Aro, Wellington"
"40 Queen Street, Mount Victoria, Wellington"
"84 Elizabeth Street, Mount Victoria, Wellington"
"101 Aro Street, Aro Valley, Wellington"
"136 Adelaide Road, Mount Cook, Wellington"
"6 Hospital Road, Newtown, Wellington"
"9 O'Reily Avenue, Te Aro, Wellington"
"6C/242 Taranaki Street, Mount Cook, Wellington"
"2/13 Leeds Street, Te Aro, Wellington"
"4/13 Leeds Street, Te Aro, Wellington"
"5/13 Leeds Street, Te Aro, Wellington"
"10/13 Leeds Street, Te Aro, Wellington"
"14/13 Leeds Street, Te Aro, Wellington"
"114 Lambton Quay, Wellington Central, Wellington"
"19/13 Leeds Street, Te Aro, Wellington"
"20/13 Leeds Street, Te Aro, Wellington"
"23/13 Leeds Street, Te Aro, Wellington"
"301/33 Frederick Street, Te Aro, Wellington"
"302/33 Frederick Street, Te Aro, Wellington"
"303/33 Frederick Street, Te Aro, Wellington"
"304/33 Frederick Street, Te Aro, Wellington"
"26 Wright Street, Mount Cook, Wellington"
"3/17 Portland Crescent, Thorndon, Wellington"
"4/6 Armour Avenue, Mount Victoria, Wellington"
"5/6 Armour Avenue, Mount Victoria, Wellington"
"6/6 Armour Avenue, Mount Victoria, Wellington"
"45 Majoribanks Street, Mount Victoria, Wellington"
"19 Epuni Street, Aro Valley, Wellington"
"207 Aro Street, Aro Valley, Wellington"
"147 Ghuznee Street, Te Aro, Wellington"
"14 Kelburn Parade, Kelburn, Wellington"
"159 Aro Street, Aro Valley, Wellington"
"G45/107 Thorndon Quay, Pipitea, Wellington"
"2/74 Rolleston Street, Mount Cook, Wellington"
"72 Rolleston Street, Mount Cook, Wellington"
"G35/107 Thorndon Quay, Pipitea, Wellington"
"703/46 Nairn Street, Mount Cook, Wellington"
"43B Brougham Street, Mount Victoria, Wellington"
"711/46 Nairn Street, Mount Cook, Wellington"
"363 Willis Street, Mount Cook, Wellington"
"64 Wallace Street, Mount Cook, Wellington"
"86 Webb Street, Te Aro, Wellington"
"46 Bowen Street, Pipitea, Wellington"
"8B Malcolm Lane, Thorndon, Wellington"
"20 Moturoa Street, Pipitea, Wellington"
"5/255 Cuba Street, Te Aro, Wellington"
"6/302 Willis Street, Aro Valley, Wellington"
"9/5 Malcolm Lane, Thorndon, Wellington"
"10/5 Malcolm Lane, Thorndon, Wellington"
"13/5 Malcolm Lane, Thorndon, Wellington"
"16/5 Malcolm Lane, Thorndon, Wellington"
"10 Bute Street, Te Aro, Wellington"
"17/5 Malcolm Lane, Thorndon, Wellington"
"298 The Terrace, Te Aro, Wellington"
"113 Adelaide Road, Mount Cook, Wellington"
"204/33 Frederick Street, Te Aro, Wellington"
"8J/242 Taranaki Street, Mount Cook, Wellington"
"125 Riddiford Street, Newtown, Wellington"
"5/85 Elizabeth Street, Mount Victoria, Wellington"
"58 Wallace Street, Mount Cook, Wellington"
"48 Kent Terrace, Mount Victoria, Wellington"
"24 Dunlop Terrace, Te Aro, Wellington"
"9/85 Elizabeth Street, Mount Victoria, Wellington"
"179 Vivian Street, Te Aro, Wellington"
"57 Epuni Street, Aro Valley, Wellington"
"37 Little George Street, Thorndon, Wellington"
"3/13 Leeds Street, Te Aro, Wellington"
"5C/242 Taranaki Street, Mount Cook, Wellington"
"6B/242 Taranaki Street, Mount Cook, Wellington"
"4/7 Eva Street, Te Aro, Wellington"
"9/13 Leeds Street, Te Aro, Wellington"
"21/13 Leeds Street, Te Aro, Wellington"
"1/154 Cuba Street, Te Aro, Wellington"
"41 Epuni Street, Aro Valley, Wellington"
"25 Hobson Crescent, Thorndon, Wellington"
"323 Willis Street, Te Aro, Wellington"
"502/46 Nairn Street, Mount Cook, Wellington"
"504/46 Nairn Street, Mount Cook, Wellington"
"145B Ghuznee Street, Te Aro, Wellington"
"506/46 Nairn Street, Mount Cook, Wellington"
"7B/242 Taranaki Street, Mount Cook, Wellington"
"55A Scarborough Terrace, Mount Victoria, Wellington"
"510/46 Nairn Street, Mount Cook, Wellington"
"136 Cuba Street, Te Aro, Wellington"
"143 Riddiford Street, Newtown, Wellington"
"809/46 Nairn Street, Mount Cook, Wellington"
"1/153 Riddiford Street, Newtown, Wellington"
"812/46 Nairn Street, Mount Cook, Wellington"
"2/153 Riddiford Street, Newtown, Wellington"
"73 Wallace Street, Mount Cook, Wellington"
"95A Aro Street, Aro Valley, Wellington"
"2 The Terrace, Wellington Central, Wellington"
"40 Austin Street, Mount Victoria, Wellington"
"138 Adelaide Road, Mount Cook, Wellington"
"52 Courtenay Place, Te Aro, Wellington"
"12 Hugh Street, Mount Cook, Wellington"
"302/107 Thorndon Quay, Pipitea, Wellington"
"308/107 Thorndon Quay, Pipitea, Wellington"
"131/40 The Terrace, Wellington Central, Wellington"
"137/40 The Terrace, Wellington Central, Wellington"
"138/40 The Terrace, Wellington Central, Wellington"
"8C Malcolm Lane, Thorndon, Wellington"
"8D Malcolm Lane, Thorndon, Wellington"
"G01/70 Hobson Street, Thorndon, Wellington"
"77/70 Hobson Street, Thorndon, Wellington"
"48 Nairn Street, Mount Cook, Wellington"
"129 Riddiford Street, Newtown, Wellington"
"G38/107 Thorndon Quay, Pipitea, Wellington"
"404/107 Thorndon Quay, Pipitea, Wellington"
"99 Aro Street, Aro Valley, Wellington"
"8/5 Malcolm Lane, Thorndon, Wellington"
"1/46 Aurora Terrace, Kelburn, Wellington"
"11/5 Malcolm Lane, Thorndon, Wellington"
"1/55 Scarborough Terrace, Mount Victoria, Wellington"
"20/5 Malcolm Lane, Thorndon, Wellington"
"1/10 Terrace Gardens, Te Aro, Wellington"
"4/10 Terrace Gardens, Te Aro, Wellington"
"28 Queen Street, Mount Victoria, Wellington"
"3C/242 Taranaki Street, Mount Cook, Wellington"
"32/40 The Terrace, Wellington Central, Wellington"
"35/40 The Terrace, Wellington Central, Wellington"
"36 Kelburn Parade, Kelburn, Wellington"
"167 Aro Street, Aro Valley, Wellington"
"151 Abel Smith Street, Aro Valley, Wellington"
"16 Kelburn Parade, Kelburn, Wellington"
"28 Wright Street, Mount Cook, Wellington"
"8 Woodward Street, Wellington Central, Wellington"
"344 The Terrace, Te Aro, Wellington"
"7 Hopper Street, Mount Cook, Wellington"
"6 Kelburn Parade, Kelburn, Wellington"
"9 Hopper Street, Mount Cook, Wellington"
"8/234 Wakefield Street, Te Aro, Wellington"
"53 Tinakori Road, Thorndon, Wellington"
"2 St Mary Street, Thorndon, Wellington"
"11/234 Wakefield Street, Te Aro, Wellington"
"33 Torrens Terrace, Mount Cook, Wellington"
"209 Cuba Street, Te Aro, Wellington"
"3 Brooklyn Road, Mount Cook, Wellington"
"3B/242 Taranaki Street, Mount Cook, Wellington"
"1/142 Ghuznee Street, Te Aro, Wellington"
"2B/242 Taranaki Street, Mount Cook, Wellington"
"2/142 Ghuznee Street, Te Aro, Wellington"
"5/142 Ghuznee Street, Te Aro, Wellington"
"9/142 Ghuznee Street, Te Aro, Wellington"
"123B Riddiford Street, Newtown, Wellington"
"139 Aro Street, Aro Valley, Wellington"
"52 Nairn Street, Mount Cook, Wellington"
"282 The Terrace, Te Aro, Wellington"
"20/19 Drummond Street, Mount Cook, Wellington"
"25/19 Drummond Street, Mount Cook, Wellington"
"88 Webb Street, Te Aro, Wellington"
"99 Webb Street, Mount Cook, Wellington"
"12/7 Eva Street, Te Aro, Wellington"
"251 The Terrace, Te Aro, Wellington"
"102 Tinakori Road, Thorndon, Wellington"
"20 Turnbull Street, Thorndon, Wellington"
"22 Turnbull Street, Thorndon, Wellington"
"145D Ghuznee Street, Te Aro, Wellington"
"1/3 Malcolm Lane, Thorndon, Wellington"
"84 Tinakori Road, Thorndon, Wellington"
"86 Tinakori Road, Thorndon, Wellington"
"3/3 Malcolm Lane, Thorndon, Wellington"
"5 Kent Terrace, Mount Victoria, Wellington"
"6/3 Malcolm Lane, Thorndon, Wellington"
"12 Ebor Street, Te Aro, Wellington"
"7/3 Malcolm Lane, Thorndon, Wellington"
"148 Cuba Street, Te Aro, Wellington"
"45 Palmer Street, Aro Valley, Wellington"
"10 Coombe Street, Mount Cook, Wellington"
"68 Aro Street, Aro Valley, Wellington"
"23 Moir Street, Mount Victoria, Wellington"
"G13/107 Thorndon Quay, Pipitea, Wellington"
"21 Moir Street, Mount Victoria, Wellington"
"M8/107 Thorndon Quay, Pipitea, Wellington"
"27 Moir Street, Mount Victoria, Wellington"
"14/70 Hobson Street, Thorndon, Wellington"
"116 Lambton Quay, Wellington Central, Wellington"
"148 Adelaide Road, Mount Cook, Wellington"
"133 Aro Street, Aro Valley, Wellington"
"4/80 Victoria Street, Wellington Central, Wellington"
"6/80 Victoria Street, Wellington Central, Wellington"
"12/80 Victoria Street, Wellington Central, Wellington"
"13/80 Victoria Street, Wellington Central, Wellington"
"21/80 Victoria Street, Wellington Central, Wellington"
"2/10 Terrace Gardens, Te Aro, Wellington"
"5 Riddiford Street, Newtown, Wellington"
"16 Mein Street, Newtown, Wellington"
"66/70 Hobson Street, Thorndon, Wellington"
"2/19 Drummond Street, Mount Cook, Wellington"
"24 Turnbull Street, Thorndon, Wellington"
"3A Eva Street, Te Aro, Wellington"
"105 Waterloo Quay, Pipitea, Wellington"
"1/11 Arlington Street, Mount Cook, Wellington"
"5/11 Arlington Street, Mount Cook, Wellington"
"1B/242 Taranaki Street, Mount Cook, Wellington"
"50 Kelburn Parade, Kelburn, Wellington"
"6/11 Arlington Street, Mount Cook, Wellington"
"33/40 The Terrace, Wellington Central, Wellington"
"9D/242 Taranaki Street, Mount Cook, Wellington"
"9 Tonks Grove, Te Aro, Wellington"
"19/11 Arlington Street, Mount Cook, Wellington"
"34/40 The Terrace, Wellington Central, Wellington"
"28/11 Arlington Street, Mount Cook, Wellington"
"37/40 The Terrace, Wellington Central, Wellington"
"38/11 Arlington Street, Mount Cook, Wellington"
"38/40 The Terrace, Wellington Central, Wellington"
"39/11 Arlington Street, Mount Cook, Wellington"
"41/11 Arlington Street, Mount Cook, Wellington"
"47/11 Arlington Street, Mount Cook, Wellington"
"48/11 Arlington Street, Mount Cook, Wellington"
"12 Moir Street, Mount Victoria, Wellington"
"286 The Terrace, Te Aro, Wellington"
"50/11 Arlington Street, Mount Cook, Wellington"
"52/11 Arlington Street, Mount Cook, Wellington"
"56/11 Arlington Street, Mount Cook, Wellington"
"58/11 Arlington Street, Mount Cook, Wellington"
"68/11 Arlington Street, Mount Cook, Wellington"
"7E/242 Taranaki Street, Mount Cook, Wellington"
"73/11 Arlington Street, Mount Cook, Wellington"
"8 Coombe Street, Mount Cook, Wellington"
"74/11 Arlington Street, Mount Cook, Wellington"
"80/11 Arlington Street, Mount Cook, Wellington"
"83/11 Arlington Street, Mount Cook, Wellington"
"12 Drummond Street, Mount Cook, Wellington"
"86/11 Arlington Street, Mount Cook, Wellington"
"95/11 Arlington Street, Mount Cook, Wellington"
"96/11 Arlington Street, Mount Cook, Wellington"
"101/11 Arlington Street, Mount Cook, Wellington"
"103/11 Arlington Street, Mount Cook, Wellington"
"111/11 Arlington Street, Mount Cook, Wellington"
"114/11 Arlington Street, Mount Cook, Wellington"
"117/11 Arlington Street, Mount Cook, Wellington"
"126/11 Arlington Street, Mount Cook, Wellington"
"151 Aro Street, Aro Valley, Wellington"
"13/70 Hobson Street, Thorndon, Wellington"
"313C The Terrace, Te Aro, Wellington"
"14/7 Eva Street, Te Aro, Wellington"
"42 Kelburn Parade, Kelburn, Wellington"
"4 Athol Crescent, Wellington Central, Wellington"
"23 Bolton Street, Wellington Central, Wellington"
"57 Majoribanks Street, Mount Victoria, Wellington"
"7I/242 Taranaki Street, Mount Cook, Wellington"
"9 Glasgow Street, Kelburn, Wellington"
"11 Levina Avenue, Aro Valley, Wellington"
"117A Manners Street, Te Aro, Wellington"
"3A Riddiford Street, Newtown, Wellington"
"16 Tonks Grove, Te Aro, Wellington"
"38 Kelburn Parade, Kelburn, Wellington"
"69C Elizabeth Street, Mount Victoria, Wellington"
"54 The Terrace, Wellington Central, Wellington"
"121 Aro Street, Aro Valley, Wellington"
"21 Nairn Street, Mount Cook, Wellington"
"2 Kelburn Parade, Kelburn, Wellington"
"249 Cuba Street, Te Aro, Wellington"
"37 Palmer Street, Aro Valley, Wellington"
"92 Webb Street, Te Aro, Wellington"
"97 Webb Street, Mount Cook, Wellington"
"15/70 Hobson Street, Thorndon, Wellington"
"240 Taranaki Street, Mount Cook, Wellington"
"47 Wallace Street, Mount Cook, Wellington"
"140 Cuba Street, Te Aro, Wellington"
"406/107 Thorndon Quay, Pipitea, Wellington"
"510/107 Thorndon Quay, Pipitea, Wellington"
"264A Cuba Street, Te Aro, Wellington"
"344 Tinakori Road, Thorndon, Wellington"
"1 Athol Crescent, Wellington Central, Wellington"
"9C/242 Taranaki Street, Mount Cook, Wellington"
"7 Kent Terrace, Mount Victoria, Wellington"
"125 Aro Street, Aro Valley, Wellington"
"18 Tonks Grove, Te Aro, Wellington"
"103/107 Thorndon Quay, Pipitea, Wellington"
"114/107 Thorndon Quay, Pipitea, Wellington"
"42 Bowen Street, Pipitea, Wellington"
"1A/242 Taranaki Street, Mount Cook, Wellington"
"44 Kelburn Parade, Kelburn, Wellington"
"36 Hawkestone Street, Thorndon, Wellington"
"89 Willis Street, Te Aro, Wellington"
"53 Wallace Street, Mount Cook, Wellington"
"105 Brougham Street, Mount Victoria, Wellington"
"18 Frederick Street, Te Aro, Wellington"
"413/107 Thorndon Quay, Pipitea, Wellington"
"50 Nairn Street, Mount Cook, Wellington"
"39 Epuni Street, Aro Valley, Wellington"
"G44/107 Thorndon Quay, Pipitea, Wellington"
"419/107 Thorndon Quay, Pipitea, Wellington"
"5 Emmett Street, Newtown, Wellington"
"1 Webb Street, Mount Cook, Wellington"
"53 Hobson Street, Thorndon, Wellington"
"30 Queen Street, Mount Victoria, Wellington"
"32 Brougham Street, Mount Victoria, Wellington"
"59/70 Hobson Street, Thorndon, Wellington"
"16 Hugh Street, Mount Cook, Wellington"
"43 Murphy Street, Thorndon, Wellington"
"G41/107 Thorndon Quay, Pipitea, Wellington"
"418/107 Thorndon Quay, Pipitea, Wellington"
"144 Adelaide Road, Mount Cook, Wellington"
"43 Little George Street, Thorndon, Wellington"
"7/142 Ghuznee Street, Te Aro, Wellington"
"46B Wright Street, Mount Cook, Wellington"
"73 Elizabeth Street, Mount Victoria, Wellington"
"168 Aro Street, Aro Valley, Wellington"
"108A Abel Smith Street, Te Aro, Wellington"
"121 Cuba Street, Te Aro, Wellington"
"162 Cuba Street, Te Aro, Wellington"
"70 Vivian Street, Te Aro, Wellington"
"9 Martin Square, Te Aro, Wellington"
"62 Nairn Street, Mount Cook, Wellington"
"370 Tinakori Road, Thorndon, Wellington"
"18 Kelburn Parade, Kelburn, Wellington"
"85/70 Hobson Street, Thorndon, Wellington"
"26/19 Drummond Street, Mount Cook, Wellington"
"40 Aro Street, Aro Valley, Wellington"
"5J/242 Taranaki Street, Mount Cook, Wellington"
"2D/242 Taranaki Street, Mount Cook, Wellington"
